Campaign_ID,Product_ID,Budget,Clicks,Conversions,Revenue_Generated,ROI,Customer_ID,Subscription_Tier,Subscription_Length,Flash_Sale_ID,Discount_Level,Units_Sold,Bundle_ID,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords
CMP_C29AW7,PROD_6Q1XCG,39454.84,1394,871,72611.24,2.55,CUST_2AT2UE,Standard,21,FLASH_2QFWLU,60,125,BNDL_NNVN36,272.91,4,Durable
CMP_V4ELBU,PROD_S1MFBJ,7302.34,4344,763,33870.56,4.89,CUST_0FGIM6,Premium,34,FLASH_AHSNV3,23,182,BNDL_VXNN9L,178.24,1,Durable
CMP_ZIW87L,PROD_RS92XW,17605.73,1404,645,54068.85,2.81,CUST_NPNOC5,Premium,16,FLASH_0NMSJ8,10,40,BNDL_1FWGJK,280.31,4,Stylish
CMP_5OH2GI,PROD_839ISV,24868.87,1869,810,10879.53,1.22,CUST_TB70OP,Standard,10,FLASH_B4L2LE,41,106,BNDL_FNDI14,456.05,4,Innovative
CMP_AKFAL1,PROD_59TBP8,36312.64,4614,646,91552.31,4.13,CUST_Y3U87T,Standard,17,FLASH_8RNX86,24,31,BNDL_R5B4L9,251.45,4,Stylish
CMP_2DIEFS,PROD_O5186U,26585.04,4703,329,48195.69,2.69,CUST_A75XYB,Premium,15,FLASH_WBE45H,14,18,BNDL_BNCGLB,415.08,3,Stylish
CMP_2II2ZQ,PROD_POAL4S,19486.77,19,769,69396.62,1.57,CUST_RUSS2W,Standard,16,FLASH_DTZYLW,21,101,BNDL_PG050N,452.92,3,Affordable
CMP_N3Z39N,PROD_L00KN3,25462.06,414,835,11940.81,3.16,CUST_87FPYY,Premium,28,FLASH_ARDE0N,33,12,BNDL_0SGED1,83.75,3,Stylish
CMP_38CDAW,PROD_66GZ30,46673.82,1065,232,91226.62,4.77,CUST_FGF7Z7,Basic,23,FLASH_VPSN8T,36,10,BNDL_3SJ8GV,275.44,4,Durable
CMP_VQ1PEN,PROD_WMMKXG,15200.0,4380,355,13750.75,3.89,CUST_H19OSJ,Basic,25,FLASH_FICHFP,58,194,BNDL_C5W7Q7,351.93,2,Stylish
CMP_VNLJCO,PROD_XMMNQP,11793.91,3109,561,32764.32,2.25,CUST_R2KANF,Premium,24,FLASH_1D8VFH,39,75,BNDL_DWXTI9,343.18,2,Innovative
CMP_4OJ6BJ,PROD_VU6WFE,13473.04,2395,470,38224.92,3.21,CUST_LEDADG,Premium,10,FLASH_6AKB2P,18,178,BNDL_FRPXHT,250.54,1,Stylish
CMP_2OAKJN,PROD_SPZQYY,10537.39,219,483,12225.99,2.78,CUST_1FNS8E,Standard,14,FLASH_IP5UY6,27,27,BNDL_IC4YN1,458.84,2,Durable
CMP_5OWRDZ,PROD_OV9DJY,26553.27,81,139,47148.94,3.42,CUST_KE2K87,Standard,18,FLASH_4953J5,31,64,BNDL_LYJNUB,399.09,1,Stylish
CMP_JX1ZLP,PROD_WQR3Z6,24027.79,1765,913,4236.79,3.13,CUST_QS3J86,Premium,7,FLASH_VHC0UU,19,133,BNDL_HXX6J3,50.32,2,Durable
CMP_XRP2DV,PROD_QOL2KU,30251.97,3370,319,82692.91,1.77,CUST_KFLPEM,Basic,22,FLASH_PLDHBU,23,132,BNDL_JEHF08,115.35,1,Durable
CMP_885RIF,PROD_1VGYL0,34037.38,4943,524,79425.44,3.56,CUST_OVDGWV,Basic,22,FLASH_KH4SI5,37,26,BNDL_2F6HVZ,324.77,3,Affordable
CMP_LF9W1I,PROD_7A79Z7,33406.12,2017,618,14423.23,1.1,CUST_K4LAPS,Standard,10,FLASH_ZZ8CR8,42,161,BNDL_OF5EFZ,420.19,3,Affordable
CMP_RT6RTA,PROD_FTD2VJ,23158.18,1748,90,19167.01,4.65,CUST_SBI4UG,Standard,11,FLASH_4N80NB,49,192,BNDL_W8JPR9,294.07,2,Innovative
CMP_II3TJ1,PROD_UY65JF,9369.37,4818,46,68209.8,1.27,CUST_FIHNO1,Standard,13,FLASH_L1TUD0,60,143,BNDL_X5GTUS,442.5,4,Stylish
CMP_GEA7WA,PROD_9L6NFB,37357.99,1355,752,42985.02,3.87,CUST_9CKSKR,Basic,29,FLASH_1OQ0JS,54,73,BNDL_EEZK65,353.07,3,Durable
CMP_9OQTRI,PROD_PR21P2,18073.73,4826,802,9995.25,1.15,CUST_3DAK8T,Standard,18,FLASH_BFAXCD,65,135,BNDL_R69NXE,471.62,2,Innovative
CMP_G7D5NM,PROD_R4KFXU,31396.92,491,198,27474.12,1.37,CUST_ZFO66Y,Premium,10,FLASH_BCKM9P,60,127,BNDL_GU8VD2,350.14,4,Durable
CMP_6HHZ4W,PROD_BNJLX7,12843.03,1036,349,43347.23,1.13,CUST_HVNCFW,Premium,14,FLASH_E8OLOF,52,31,BNDL_VL8EFY,445.3,1,Affordable
CMP_YJXEAJ,PROD_8KOZNU,46539.0,1600,54,33069.1,2.18,CUST_Q5QWXS,Standard,28,FLASH_ZR9MJZ,65,123,BNDL_YJ4Y8P,460.73,3,Durable
CMP_A9EH23,PROD_17VNAS,48292.37,14,52,7648.57,0.69,CUST_7W4NXO,Basic,25,FLASH_001OK0,24,3,BNDL_OY668O,54.88,4,Affordable
CMP_AMNKPL,PROD_9UF1UG,48084.7,801,625,13805.86,1.64,CUST_JC9OJ5,Premium,24,FLASH_QNHH08,53,188,BNDL_1UEVX5,221.33,2,Innovative
CMP_LFZTMN,PROD_68Z2DU,809.37,1769,563,20061.42,2.18,CUST_BS0170,Premium,14,FLASH_B8FMA5,14,22,BNDL_2TOLME,120.0,4,Innovative
CMP_3IPFHG,PROD_0XSTHD,13982.68,2053,580,70909.87,2.83,CUST_XLBL5B,Premium,17,FLASH_CP25S2,53,52,BNDL_ZU4EY2,165.31,4,Affordable
CMP_KOCPON,PROD_HWU247,35580.78,1777,894,54645.91,4.97,CUST_R3ZHYK,Premium,32,FLASH_LXO1HO,17,18,BNDL_YXM1OO,369.16,4,Innovative
CMP_R32A3M,PROD_ZHEYQZ,40855.53,4842,778,25788.7,4.67,CUST_M0VOOI,Premium,35,FLASH_VQYSRK,13,9,BNDL_EUBIXX,169.85,4,Durable
CMP_EWD3HZ,PROD_BKJ43G,42164.8,143,47,36552.42,3.38,CUST_98QS4A,Premium,26,FLASH_FBIF01,40,189,BNDL_D68MQ8,410.65,3,Innovative
CMP_W2KR19,PROD_PTOMNU,32276.16,2211,559,15145.84,3.11,CUST_OU115A,Basic,9,FLASH_GS5YAM,45,118,BNDL_RJDC9N,138.77,1,Durable
CMP_ZQU80Q,PROD_B61O4N,42480.6,733,484,40516.74,1.64,CUST_0WVDWI,Basic,7,FLASH_9QU6JP,11,172,BNDL_25AX3J,208.65,3,Affordable
CMP_F88BUG,PROD_30T1KX,23696.2,2904,586,63967.72,4.05,CUST_PR0BQ0,Basic,2,FLASH_53BAXS,31,122,BNDL_0VMAKO,357.55,1,Stylish
CMP_3IO891,PROD_WYS73I,12833.21,2637,660,38406.41,3.93,CUST_ZT8MNY,Basic,24,FLASH_KJLYAV,39,29,BNDL_0CTTRS,387.34,2,Innovative
CMP_4NO4GO,PROD_64J9Q7,26064.12,1556,502,20027.66,4.67,CUST_N6V1OF,Standard,21,FLASH_FK5IC0,41,191,BNDL_FUPHLN,152.24,4,Durable
CMP_HD2RA3,PROD_L8XWJ5,44887.0,4185,920,69485.6,3.55,CUST_PZJFPG,Premium,24,FLASH_Z4778N,21,188,BNDL_I14EYJ,189.1,1,Affordable
CMP_P6ESY7,PROD_ORE72G,41801.29,2625,963,78717.9,4.32,CUST_3WOQQE,Premium,7,FLASH_F1Y18O,49,17,BNDL_M1HI0L,272.55,1,Affordable
CMP_Z5WI5X,PROD_SHC9S9,36806.48,3192,812,41636.98,2.64,CUST_274UN3,Basic,11,FLASH_JQV0KI,39,56,BNDL_Q1VP2A,140.45,4,Stylish
CMP_DBF8NG,PROD_TYHGQB,38352.39,4995,144,43185.85,4.97,CUST_UVK45A,Standard,23,FLASH_RLS1LF,47,79,BNDL_E6OBMB,90.65,2,Affordable
CMP_1DXWZ9,PROD_KC59KC,45600.41,4174,853,58029.28,0.64,CUST_FT4W9L,Premium,3,FLASH_6EV3U6,41,64,BNDL_JAZH9Y,346.1,3,Stylish
CMP_10XH1V,PROD_N7D5F6,18618.41,3447,18,35077.79,1.15,CUST_BR54YO,Standard,10,FLASH_RTDTRE,69,133,BNDL_NHA73K,70.87,1,Innovative
CMP_GPNPQW,PROD_4BD1LO,9326.72,1324,990,18745.6,4.91,CUST_4FSZP7,Standard,33,FLASH_2BKBAW,43,88,BNDL_X83E9K,369.1,2,Durable
CMP_M4I46S,PROD_9MAYP0,18647.14,4589,813,27643.48,4.29,CUST_PQHKIT,Standard,19,FLASH_9B9TG5,39,19,BNDL_U7E7NR,447.08,1,Stylish
CMP_AENKXH,PROD_DW0BX4,24691.57,4558,911,75521.86,2.85,CUST_0LK9W7,Basic,8,FLASH_6U2QK9,44,18,BNDL_J2EARS,309.09,2,Stylish
CMP_C0RVGY,PROD_6G3N5T,46997.23,615,483,49575.73,3.95,CUST_F8VA02,Standard,9,FLASH_7PJEFI,60,63,BNDL_7RK1WV,253.92,4,Durable
CMP_YTWVK8,PROD_Y4485K,40928.91,4122,928,13302.52,3.46,CUST_EBUMEL,Premium,6,FLASH_5MY67A,56,156,BNDL_SP67YZ,147.6,2,Stylish
CMP_PUQMKJ,PROD_AKB7IM,41966.54,4282,699,74883.86,4.04,CUST_291N7I,Basic,8,FLASH_C5PAK6,14,84,BNDL_A0UJH2,481.87,3,Durable
CMP_FUAJUV,PROD_YQ7UH2,46811.45,1617,352,2807.91,4.96,CUST_9A0515,Premium,10,FLASH_EE661X,56,131,BNDL_3Z1TSI,158.01,1,Durable
CMP_L5NN0M,PROD_61ID2M,16948.67,4403,215,76760.49,2.57,CUST_OMXEM1,Premium,20,FLASH_YQSOQB,38,1,BNDL_1CSY2S,254.91,2,Stylish
CMP_IN6F9P,PROD_SEULQX,37479.83,2088,829,6527.3,4.11,CUST_4GTVII,Premium,32,FLASH_GGR03G,60,108,BNDL_4XEF25,62.38,2,Stylish
CMP_5GUSW8,PROD_DPAY5U,32109.26,4216,670,38136.05,1.25,CUST_RJ4W8Q,Standard,34,FLASH_2FPMDS,20,6,BNDL_TE2OQX,89.46,3,Stylish
CMP_VTXXNK,PROD_X34V8Z,40517.48,3997,110,36682.26,0.64,CUST_A8JKX6,Premium,24,FLASH_8B5R0V,21,77,BNDL_JDO7MS,416.49,3,Affordable
CMP_BELH1Y,PROD_BZD8AI,18608.96,2622,185,34018.89,2.62,CUST_VSNBZC,Standard,2,FLASH_ZWOIYM,20,4,BNDL_O1DP54,395.69,3,Affordable
CMP_2TSLHZ,PROD_ERIZXK,11934.91,3987,478,85592.35,2.04,CUST_QAI3ZZ,Basic,22,FLASH_VAGTE4,64,39,BNDL_ET0U6Z,499.03,2,Innovative
CMP_RJVMG7,PROD_C1JWPB,15254.29,2885,556,32751.96,1.61,CUST_LMTQF1,Standard,20,FLASH_VIM8CB,17,16,BNDL_JBDAXA,488.62,3,Innovative
CMP_U3LM22,PROD_M83KFI,27759.4,4338,301,14167.11,4.18,CUST_T5EVAP,Premium,5,FLASH_DC0APF,42,142,BNDL_KX3H7D,217.73,4,Durable
CMP_OD4YKT,PROD_1S8WXH,48477.36,1739,127,16209.62,1.45,CUST_IC5HU2,Premium,31,FLASH_YQWA80,48,122,BNDL_4LBCM5,336.87,3,Stylish
CMP_5SDLHW,PROD_HK8N0N,17122.09,2433,886,80636.09,1.55,CUST_QJ6I4U,Premium,31,FLASH_1DEN25,67,63,BNDL_HNBWAX,237.65,3,Affordable
CMP_9QA8HE,PROD_NBV6KB,6326.37,4421,819,80148.75,3.13,CUST_NY6JAM,Basic,29,FLASH_LQ6S6I,62,90,BNDL_QL3PN0,274.97,3,Durable
CMP_CKCC6M,PROD_6LC2KV,31234.2,1826,363,41119.27,2.79,CUST_8IRDU5,Premium,32,FLASH_WH9YKN,50,5,BNDL_37W4LB,267.11,1,Stylish
CMP_AKYUBW,PROD_JGQ61B,15158.99,220,328,18951.26,4.12,CUST_KUN1AC,Premium,20,FLASH_WAR08E,52,179,BNDL_XJNTU4,302.92,4,Affordable
CMP_D0AOMU,PROD_HNEX0B,5313.94,3316,498,95215.97,3.09,CUST_HDJ7RN,Basic,24,FLASH_F4O8B3,63,97,BNDL_NW2C3M,471.89,2,Innovative
CMP_ZIFJ58,PROD_L1S5T9,38691.38,4053,336,49208.18,3.28,CUST_JQFN5T,Premium,24,FLASH_NOA1VX,59,52,BNDL_N5AI7F,386.87,1,Affordable
CMP_5B30WO,PROD_ZUT5W9,24825.04,1800,526,11398.56,4.93,CUST_R83EIM,Standard,15,FLASH_87Y1JK,40,64,BNDL_52XKKA,480.35,3,Affordable
CMP_5KV8H1,PROD_Q3B7NB,2901.15,2203,987,63928.43,1.11,CUST_0NQQ9I,Premium,33,FLASH_PNSLGG,59,180,BNDL_62DLU0,266.18,1,Stylish
CMP_9XAAN0,PROD_9863VA,14396.14,3103,775,87247.78,2.28,CUST_AT42QH,Basic,3,FLASH_N9DF8N,53,180,BNDL_KN8IWV,57.5,1,Affordable
CMP_AL0NU4,PROD_IZYO67,46778.8,348,144,49276.36,2.35,CUST_0R4PJM,Standard,11,FLASH_RTG1RO,12,76,BNDL_XQDWPY,415.25,2,Stylish
CMP_NJA3I3,PROD_RBNP9G,43286.01,502,477,55615.64,1.22,CUST_QWVMNG,Basic,25,FLASH_4FEPE1,48,129,BNDL_1CCEFB,330.12,3,Durable
CMP_AUNRN4,PROD_2K23U1,13106.11,2233,120,75140.94,2.12,CUST_VPH7DT,Standard,7,FLASH_XJ8NC0,48,105,BNDL_C3PGLC,119.49,1,Innovative
CMP_5FNNSB,PROD_SKDDHQ,4825.61,538,38,29464.62,3.91,CUST_YC56EO,Standard,11,FLASH_JJOMFA,67,172,BNDL_FMIAOF,116.87,1,Innovative
CMP_I0PAF6,PROD_78INLR,38649.97,3141,55,92789.81,4.44,CUST_0LM02U,Basic,3,FLASH_PV3YF3,15,193,BNDL_EARI33,291.51,2,Affordable
CMP_3M35US,PROD_ISSUE9,5446.31,576,265,76325.51,1.14,CUST_IUO1GT,Standard,5,FLASH_Z8OF52,19,23,BNDL_IBLKKQ,402.37,4,Innovative
CMP_WRWSZT,PROD_PQS89D,543.16,1851,304,1071.74,3.21,CUST_9K17QK,Premium,4,FLASH_KAI24T,57,195,BNDL_AM6T4V,384.14,4,Durable
CMP_J1XS73,PROD_YNHAB1,19820.25,352,182,74883.04,2.69,CUST_K4GUFS,Basic,4,FLASH_UBE5H2,59,182,BNDL_MMP6EL,96.24,3,Affordable
CMP_LD185V,PROD_A1GUKW,41645.21,884,494,63490.31,2.61,CUST_QXD5LW,Standard,24,FLASH_0PFIO6,62,74,BNDL_PLDGTN,169.89,2,Affordable
CMP_AEU0EP,PROD_RC8PE3,38953.48,2799,277,37940.49,1.76,CUST_LRWYQ5,Basic,34,FLASH_CJHO6V,11,184,BNDL_NK3XF4,296.1,1,Innovative
CMP_F0V05J,PROD_OQ6OD9,5696.16,3803,718,75724.94,2.57,CUST_C8XHTH,Premium,23,FLASH_MN7QEJ,57,61,BNDL_1ETY3B,392.52,4,Affordable
CMP_6G298R,PROD_XGKR0K,29997.27,2138,993,3843.38,2.47,CUST_6PDSPQ,Standard,18,FLASH_7I440V,56,137,BNDL_262N5R,162.54,2,Stylish
CMP_JDYS0H,PROD_O71802,23180.95,4555,388,75635.29,2.42,CUST_92TLCN,Premium,25,FLASH_MXYGE7,50,179,BNDL_IT53EV,174.85,1,Stylish
CMP_V9DGCW,PROD_UFV8UC,47413.91,275,161,93986.72,2.04,CUST_YLJ1AL,Premium,12,FLASH_6AY4CM,39,36,BNDL_2DHAO5,356.04,4,Affordable
CMP_5R4H93,PROD_QHV0ZP,24291.11,379,178,54067.29,3.31,CUST_FDE0I9,Basic,26,FLASH_9OL7KQ,64,161,BNDL_4FCRBW,495.99,3,Innovative
CMP_CWE8U1,PROD_9EE41N,46223.81,4098,395,21558.88,1.26,CUST_T2SYV6,Basic,17,FLASH_9KTL5Y,10,114,BNDL_5R0B9L,321.49,2,Stylish
CMP_5D68LV,PROD_U7QNSO,49156.98,1872,614,42506.2,3.67,CUST_1PAHY8,Basic,18,FLASH_8I9ZBM,31,103,BNDL_XXGE4E,271.75,4,Stylish
CMP_OGBLPB,PROD_O46TTG,39136.17,3080,958,53439.93,2.75,CUST_CR4DC7,Basic,8,FLASH_QPF2G9,24,116,BNDL_QHM7C6,406.95,3,Stylish
CMP_IPBTWZ,PROD_DZWUE8,22779.67,2015,58,95520.76,1.49,CUST_R61TXM,Standard,11,FLASH_5B3PMW,59,171,BNDL_U84PYB,108.58,4,Stylish
CMP_OAB5AK,PROD_E0EYLD,40859.9,2798,421,31992.11,4.65,CUST_ZTEBUJ,Premium,34,FLASH_FFKOBM,68,116,BNDL_J25ZG4,71.59,2,Innovative
CMP_YS4BBV,PROD_WLAKWE,901.39,2304,819,66180.26,2.64,CUST_F3W0P8,Premium,35,FLASH_E8XMLK,34,179,BNDL_CNS4UG,107.93,4,Stylish
CMP_XZZUN0,PROD_F1LEBY,9303.43,4939,967,10642.51,0.55,CUST_REH5Y5,Premium,20,FLASH_5ZMYTC,34,143,BNDL_ASXQOU,332.35,4,Innovative
CMP_PLWPEB,PROD_2W9BLV,47961.96,2762,436,42775.65,3.09,CUST_T15YOC,Premium,9,FLASH_7GR76Q,11,136,BNDL_9QVN6S,98.63,3,Stylish
CMP_M6BEI4,PROD_PEUB5Z,19820.79,243,389,90488.06,0.59,CUST_KBRRN6,Basic,16,FLASH_5P0QNG,14,162,BNDL_R424ML,448.53,3,Affordable
CMP_ZBDLLL,PROD_NXB6ZI,17835.05,2723,392,24162.02,2.46,CUST_9TMCU4,Standard,22,FLASH_2DQFWQ,33,114,BNDL_3KF4ME,353.41,2,Durable
CMP_8QKF5I,PROD_P6O9W8,7633.45,3642,824,97209.51,4.11,CUST_FO0W2Z,Premium,3,FLASH_Y556LM,36,4,BNDL_Q4CGES,320.24,2,Innovative
CMP_971FCJ,PROD_DLI5N0,25391.66,1887,61,87477.09,2.09,CUST_WGZRGO,Standard,35,FLASH_W034Y3,30,45,BNDL_05R344,258.36,3,Stylish
CMP_7S80M9,PROD_0AZKRG,45205.86,1796,351,85446.55,1.81,CUST_V0MHKX,Basic,20,FLASH_M6VQ2F,15,170,BNDL_NMJS1C,253.25,3,Innovative
CMP_QMTLKG,PROD_PXHA8E,48433.52,473,677,90768.99,4.05,CUST_L0B53B,Premium,10,FLASH_1JY5TH,68,162,BNDL_QWBSZC,126.54,1,Stylish
CMP_B82GWH,PROD_1WD65P,8648.67,764,572,23313.59,1.39,CUST_ZMUTSO,Basic,28,FLASH_80LW4I,10,70,BNDL_VSYXEL,68.31,4,Durable
CMP_9WUTH1,PROD_1BQNLF,35016.16,2429,231,79064.66,2.61,CUST_RYIXVQ,Basic,18,FLASH_NG3RMU,48,113,BNDL_MWH490,490.31,2,Stylish
CMP_AOHS6V,PROD_WQDVE5,26185.58,1949,819,23454.46,0.84,CUST_27HOHT,Basic,16,FLASH_FWVU7X,25,67,BNDL_JZ3ROZ,412.67,2,Stylish
CMP_KUS2XC,PROD_E5CU2G,25194.44,2782,136,62829.84,4.78,CUST_A4YIR3,Standard,17,FLASH_UJ6D58,32,80,BNDL_DNAGS6,97.35,2,Innovative
CMP_STX6YD,PROD_6ILJ5H,48830.72,692,196,9075.28,4.96,CUST_NBEK1Q,Standard,6,FLASH_NLDSR7,24,137,BNDL_YJI249,101.46,4,Affordable
CMP_FXNIRP,PROD_3ZRQCA,48039.04,3722,970,62217.85,2.84,CUST_YMHQNY,Basic,8,FLASH_S904TQ,39,6,BNDL_E1PQU2,144.98,2,Stylish
CMP_AKZ5KE,PROD_3HCACF,30795.75,3506,190,1828.14,1.18,CUST_SB2YM0,Basic,22,FLASH_BN89GM,13,77,BNDL_ZK4RDE,487.22,2,Stylish
CMP_PFKPK2,PROD_4Q357K,23520.35,3357,2,88778.08,3.08,CUST_RVBQZZ,Basic,17,FLASH_MPGUOK,15,190,BNDL_E88XSR,242.94,4,Innovative
CMP_ZOMI47,PROD_3OKJKA,38755.25,2417,165,76446.3,1.88,CUST_H80VJ4,Standard,27,FLASH_FNIALF,30,62,BNDL_ZOMMY9,344.23,4,Affordable
CMP_IC3C9T,PROD_FFCISO,12559.86,2908,539,47848.77,4.04,CUST_0RSMS8,Basic,15,FLASH_FW5C1R,43,125,BNDL_PTR8IW,480.72,1,Affordable
CMP_V9761Y,PROD_ZA70G5,28413.21,2241,400,57668.69,3.9,CUST_5CE6O2,Standard,16,FLASH_2GAPIQ,54,193,BNDL_S563YX,228.85,3,Innovative
CMP_V3FG1I,PROD_TZIN4A,2891.07,3664,546,91596.95,1.14,CUST_MF05ZC,Basic,22,FLASH_X7J0YJ,35,91,BNDL_IRCZTV,216.36,3,Innovative
CMP_CKV8Q0,PROD_MUVAQH,26739.02,1756,511,94999.3,1.11,CUST_EYVBGL,Standard,7,FLASH_XSRDSC,65,94,BNDL_OI35H1,63.39,2,Affordable
CMP_L9JKNJ,PROD_UC9KKJ,39895.2,4950,936,52874.82,1.98,CUST_NEEQTI,Standard,34,FLASH_GKOR4Y,43,191,BNDL_0NZERY,92.6,1,Durable
CMP_UKPIOU,PROD_2ZZA2P,8565.55,539,34,17768.85,3.93,CUST_C8OLC1,Basic,23,FLASH_TL5BVO,19,76,BNDL_I6PC4N,255.04,2,Durable
CMP_U6EYIQ,PROD_LXUGVX,8814.54,3970,326,47313.58,1.5,CUST_ZXW89F,Basic,13,FLASH_EURSP1,32,198,BNDL_4VGBU1,376.54,1,Durable
CMP_3ZDKM0,PROD_9658UL,9670.94,465,697,25111.91,1.17,CUST_9Z9M75,Basic,25,FLASH_BG29OF,20,15,BNDL_FT6RM6,211.55,2,Stylish
CMP_Z727TV,PROD_IJ39P5,21001.05,1406,134,48328.87,3.53,CUST_YS55M1,Premium,35,FLASH_NQ2TDG,13,188,BNDL_DNHHNX,208.04,3,Durable
CMP_QY5P3G,PROD_TMZ5D6,34399.41,189,230,51712.15,3.55,CUST_48IH1U,Premium,31,FLASH_T0EU9R,48,41,BNDL_XWRSBB,218.3,2,Innovative
CMP_P3GTPN,PROD_XAZZOF,5145.52,4089,891,84587.81,1.58,CUST_9IHFBI,Standard,18,FLASH_5N89XR,12,93,BNDL_U1DLXA,355.28,4,Affordable
CMP_ORKGIU,PROD_EOAQHU,12245.47,4404,962,43494.75,0.65,CUST_4PKDJH,Premium,22,FLASH_9LTLQO,20,88,BNDL_UP70IY,380.56,3,Stylish
CMP_I6ASV7,PROD_TQ79E2,12479.46,2785,940,73423.51,1.93,CUST_KXS2Q5,Standard,12,FLASH_60DB7H,15,8,BNDL_0Z0ZQP,383.0,2,Affordable
CMP_B4CR63,PROD_PZLYKB,37104.3,2856,526,98159.59,4.63,CUST_QRK5C4,Premium,14,FLASH_IOL0S0,44,10,BNDL_81RFJC,143.24,3,Stylish
CMP_YVEQ0S,PROD_ADK15Q,6412.6,2330,13,86042.95,3.78,CUST_PYLWNN,Standard,34,FLASH_J8P6VR,13,33,BNDL_JKGB0S,397.48,4,Durable
CMP_FDNU9M,PROD_ECW4LN,1422.44,706,894,8396.67,1.16,CUST_1O413Z,Standard,12,FLASH_U6PAA7,57,96,BNDL_L1NY8C,427.32,3,Durable
CMP_2VU7C8,PROD_912YN8,9290.31,4253,564,53705.01,4.93,CUST_FIWD96,Premium,18,FLASH_P1Q2HU,53,116,BNDL_4JZFBW,481.1,3,Affordable
CMP_2AUXDB,PROD_GWI14K,12254.64,432,970,18316.38,4.78,CUST_6WOVAI,Standard,28,FLASH_SLEUF1,26,155,BNDL_YDBXK7,170.05,3,Innovative
CMP_CBCPIT,PROD_WY1P56,44029.46,4744,575,55252.82,2.44,CUST_QALSQB,Premium,35,FLASH_596Y7J,18,192,BNDL_5J4J7A,498.74,3,Durable
CMP_66QS4C,PROD_NGSG4E,8120.48,1711,133,46392.58,2.24,CUST_90WR6Z,Standard,27,FLASH_DXRPXM,47,71,BNDL_EQ6UUA,169.04,2,Durable
CMP_IIEC15,PROD_IE59TG,25087.59,3282,996,31842.09,1.52,CUST_5UE2O3,Standard,32,FLASH_T2VDSX,18,142,BNDL_6YC505,224.59,1,Innovative
CMP_LNF71E,PROD_7GXD7F,38702.24,2175,983,99596.74,0.68,CUST_7KAN6A,Standard,9,FLASH_CNPR7G,59,155,BNDL_VG7JFC,253.97,3,Affordable
CMP_CNJ5GO,PROD_01EWX9,17982.22,1630,887,25406.52,4.03,CUST_LKU352,Standard,22,FLASH_C1P7FK,54,113,BNDL_2ANTSD,105.74,1,Durable
CMP_2S9Y9X,PROD_5K3F1K,14872.11,4749,728,2515.19,3.6,CUST_EE8RU7,Standard,23,FLASH_FZGKM6,58,36,BNDL_EKSN93,167.39,3,Stylish
CMP_FOSR6C,PROD_2WSVEM,40826.49,2502,324,75383.82,4.93,CUST_1RNVFF,Basic,12,FLASH_G6MCKU,35,135,BNDL_MQ0CBJ,264.84,4,Stylish
CMP_OL780S,PROD_V5L0VK,33205.38,4841,8,62033.33,4.67,CUST_S4QWTL,Standard,13,FLASH_FUJZSO,56,19,BNDL_9M3A0T,371.98,3,Innovative
CMP_GSKJQE,PROD_R7RHRJ,8135.14,4512,825,27456.55,4.38,CUST_JLHXQH,Premium,20,FLASH_P4I325,51,85,BNDL_RQEE8U,482.43,2,Durable
CMP_9W9X61,PROD_T6P07I,23468.33,589,430,81589.4,1.18,CUST_ISUA69,Standard,11,FLASH_VACXHC,53,53,BNDL_5D3N1S,496.36,3,Durable
CMP_RFUA03,PROD_OH6ONC,18401.67,1347,776,84499.69,2.44,CUST_5ZK0J5,Basic,34,FLASH_2LHOXY,35,113,BNDL_GCQ5AE,205.24,4,Affordable
CMP_L7QQS5,PROD_JFIADA,6851.16,2295,803,84049.88,3.36,CUST_I6D7O7,Standard,35,FLASH_UMQCAL,20,84,BNDL_32N9TR,480.14,2,Stylish
CMP_3M2RNH,PROD_L80QTJ,11032.24,2926,817,9540.74,2.57,CUST_E7CZ9I,Basic,27,FLASH_CY5FZS,34,10,BNDL_SGHJ54,58.25,4,Durable
CMP_UJB87N,PROD_LAW4PX,7328.31,1717,220,35112.74,2.86,CUST_D2HG3P,Standard,20,FLASH_YKYAIX,44,62,BNDL_2I94ID,263.4,3,Durable
CMP_IDINZ3,PROD_JHI99M,47183.42,4809,4,83047.35,2.99,CUST_MR7J6M,Standard,26,FLASH_L4XWHP,56,136,BNDL_D1LMPU,477.37,3,Durable
CMP_LJGPZ4,PROD_WQCIZJ,49124.97,4666,890,90787.14,2.37,CUST_EIFW44,Premium,20,FLASH_6Z1I1C,16,60,BNDL_0HH73M,260.29,4,Affordable
CMP_BSST2Y,PROD_TEEVBG,47592.78,1198,594,53410.56,1.56,CUST_1CQGET,Premium,28,FLASH_O6H0KK,42,156,BNDL_X4PUJV,105.99,2,Affordable
CMP_6T1GEH,PROD_THE1SX,31806.36,1149,645,91498.05,4.09,CUST_P9XN57,Standard,28,FLASH_XG2Y0Y,67,173,BNDL_ZA69RF,381.92,1,Affordable
CMP_1BM3TH,PROD_75QMXC,36536.02,3777,465,90129.53,4.42,CUST_FRQM8D,Premium,11,FLASH_JVA9SE,31,155,BNDL_N98I29,227.0,1,Innovative
CMP_SE9I2L,PROD_JAF4FI,24178.07,510,119,1220.98,1.71,CUST_ALS7IC,Premium,15,FLASH_1J441J,49,156,BNDL_9IC14Z,59.6,2,Affordable
